"scientificName","decimalLongitude","decimalLatitude"
"Amphibolurus norrisi",141.68467,-35.89852
"Amphibolurus muricatus",148.63413,-37.80164
"Rankinia diemensis",144.20531,-38.39972
"Ctenophorus",142.43619,-35.55169
"Diporiphora nobbi",142.30588,-35.27097
"Amphibolurus muricatus",145.35138,-38.20878
"Ctenophorus",142.35207,-34.80611
"Intellagama lesueurii howitti",147.69294,-37.62346
"Ctenophorus pictus",141.07631,-34.25685
"Pogona vitticeps",141.14834,-35.38252
"Amphibolurus muricatus",145.31671,-38.22631
"Amphibolurus muricatus",147.57626,-36.57346
"Ctenophorus pictus",142.45532,-35.51179
"Amphibolurus muricatus",145.21711,-37.71747
"Amphibolurus muricatus",144.97973,-36.75651
"Intellagama lesueurii howitti",148.68237,-37.37287
"Ctenophorus pictus",141.25966,-34.95685
"Amphibolurus muricatus",145.30645,-37.63047
"Ctenophorus",141.06636,-34.75589
"Amphibolurus muricatus",149.74861,-37.57667
"Amphibolurus norrisi",140.9654,-35.77303
"Diporiphora nobbi",141.30341,-35.41752
"Amphibolurus norrisi",141.35135,-36.58186
"Amphibolurus muricatus",145.24776,-38.24333
"Amphibolurus muricatus",145.84297,-37.70682
"Amphibolurus muricatus",146.90538,-38.61416
"Ctenophorus pictus",142.62114,-34.86954
"Diporiphora nobbi",142.44965,-34.7599
"Amphibolurus muricatus",144.43145,-37.89941
"Ctenophorus",142.16552,-35.6214
"Intellagama lesueurii howitti",148.37626,-37.12345
"Ctenophorus pictus",141.70087,-35.86095
"Amphibolurus muricatus",149.65332,-37.43166
"Amphibolurus muricatus",148.09294,-37.69013
"Amphibolurus muricatus",144.97973,-36.75651
"Diporiphora nobbi",142.31081,-34.68573
"Diporiphora nobbi",141.06636,-34.75589
"Ctenophorus",141.96412,-34.8116
"Amphibolurus muricatus",142.79338,-37.09644
"Ctenophorus",141.37632,-34.95685
"Amphibolurus muricatus",144.97973,-36.75651
"Amphibolurus muricatus",148.43597,-37.42118
"Ctenophorus",142.26836,-34.62216
"Diporiphora nobbi",142.52333,-34.84556
"Amphibolurus muricatus",149.16135,-37.69222
"Pogona vitticeps",141.118,-35.41519
"Ctenophorus",142.31081,-34.68573
"Diporiphora nobbi",142.24298,-34.89384
"Diporiphora nobbi",142.46798,-35.53184
"Ctenophorus",141.31866,-35.57515
"Pogona vitticeps",141.16387,-35.44111
"Diporiphora nobbi",141.44299,-34.95685
"Ctenophorus",142.35098,-34.80612
"Ctenophorus pictus",141.16496,-35.4357
"Amphibolurus muricatus",143.81194,-36.61706
"Amphibolurus norrisi",141.7819,-36.98875
"Ctenophorus",141.96412,-34.8116
"Diporiphora nobbi",141.19433,-35.35619
"Amphibolurus muricatus",145.05333,-37.47139
"Diporiphora nobbi",141.44299,-34.95685
"Ctenophorus",142.35098,-34.80612
"Ctenophorus",142.34744,-34.8641
"Ctenophorus",142.39197,-35.5468
"Amphibolurus muricatus",146.95456,-36.2044
"Amphibolurus muricatus",149.494,-37.39818
"Ctenophorus",141.65967,-35.87352
"Amphibolurus norrisi",141.16387,-35.44111
"Pogona vitticeps",142.30316,-34.68491
"Amphibolurus norrisi",141.72633,-35.85685
"Diporiphora nobbi",141.0564,-34.56922
"Diporiphora nobbi",142.17267,-35.18217
"Amphibolurus muricatus",143.85279,-36.66385
"Amphibolurus muricatus",144.63467,-38.2985
"Amphibolurus muricatus",149.24292,-37.55678
"Intellagama lesueurii howitti",145.00959,-37.79886
"Amphibolurus muricatus",146.14191,-37.31142
"Pogona vitticeps",142.35207,-34.80611
"Amphibolurus muricatus",143.92423,-36.5711
"Ctenophorus",141.16496,-35.4357
"Ctenophorus",142.36941,-34.7969
"Ctenophorus pictus",142.57232,-34.83322
"Amphibolurus muricatus",149.28458,-37.41511
"Ctenophorus pictus",141.50968,-36.50686
"Amphibolurus norrisi",141.65967,-35.85685
"Rankinia diemensis",148.10126,-37.16512
"Pogona vitticeps",141.75737,-34.5836
"Amphibolurus muricatus",149.74371,-37.4314
"Diporiphora nobbi",142.461,-35.52074
"Ctenophorus",142.58335,-34.83848
"Ctenophorus",142.26838,-34.62306
"Amphibolurus muricatus",147.37148,-37.66548
"Amphibolurus muricatus",144.97973,-36.75651
"Ctenophorus",142.98374,-34.82324
"Pogona vitticeps",141.1067,-34.68823
"Diporiphora nobbi",141.31755,-35.5932
"Ctenophorus pictus",141.68454,-35.8699
"Diporiphora nobbi",142.28166,-34.70678
"Ctenophorus pictus",142.24298,-34.89384
"Ctenophorus",141.44299,-34.95685
"Amphibolurus muricatus",146.99295,-37.52347
"Diporiphora nobbi",142.45763,-35.51717
"Ctenophorus",141.593,-35.64019
"Ctenophorus",141.68195,-34.718
"Diporiphora nobbi",142.11088,-34.8365
"Pogona vitticeps",141.06517,-34.63505
"Intellagama lesueurii howitti",149.48164,-37.60481
"Ctenophorus",141.37632,-34.95685
"Ctenophorus",141.72633,-35.85685
"Ctenophorus pictus",141.38368,-35.78595
"Diporiphora nobbi",140.99964,-34.6387
"Ctenophorus",142.30101,-34.8755
"Ctenophorus",141.16496,-35.4357
"Ctenophorus",142.26836,-34.62216
"Diporiphora nobbi",142.35098,-34.80612
"Ctenophorus",141.34994,-35.40826
"Ctenophorus",142.35098,-34.80612
"Intellagama lesueurii howitti",149.47068,-37.41039
"Diporiphora nobbi",141.97602,-34.7545
"Ctenophorus",141.97641,-34.759
"Ctenophorus",141.118,-35.41519
"Ctenophorus",142.52333,-34.84556
"Ctenophorus",142.35098,-34.80612
"Ctenophorus pictus",141.64976,-36.52227
"Ctenophorus pictus",141.25966,-34.95685
"Intellagama lesueurii howitti",149.48277,-37.60478
"Diporiphora nobbi",141.99472,-34.7394
"Pogona vitticeps",141.06086,-34.7108
"Ctenophorus",142.25141,-34.8365
"Rankinia diemensis",146.86795,-37.51514
"Ctenophorus pictus",141.16496,-35.4357
"Diporiphora nobbi",142.52333,-34.84556
"Pogona vitticeps",142.34253,-34.68803
"Rankinia diemensis",148.06792,-36.74846
"Ctenophorus",142.44965,-34.7599
"Ctenophorus",141.06086,-34.7108
"Amphibolurus muricatus",145.92973,-36.59127
"Pogona vitticeps",141.67633,-35.87352
"Amphibolurus muricatus",144.25196,-38.381
"Amphibolurus muricatus",143.07634,-37.30685
"Amphibolurus muricatus",145.10222,-37.63861
"Ctenophorus pictus",141.68467,-35.98185
"Ctenophorus",141.50133,-35.34852
"Ctenophorus",141.24299,-35.30686
"Ctenophorus",142.43617,-35.55079
"Intellagama lesueurii howitti",149.44676,-37.36943
"Ctenophorus",142.29968,-34.74176
"Ctenophorus",141.29099,-35.41856
"Amphibolurus muricatus",145.93538,-36.58681
"Diporiphora nobbi",142.46798,-35.53184
"Ctenophorus pictus",141.35135,-36.63186
"Amphibolurus norrisi",141.76801,-36.43186
"Diporiphora nobbi",141.97951,-34.7623
"Amphibolurus muricatus",145.93253,-36.71208
"Amphibolurus muricatus",149.76791,-37.58177
"Diporiphora nobbi",141.38466,-35.43185
"Ctenophorus",142.35098,-34.80612
"Ctenophorus",142.30727,-35.22046
"Ctenophorus",141.56798,-34.91518
"Amphibolurus norrisi",141.65967,-35.87352
"Amphibolurus muricatus",144.7482,-37.61753
"Amphibolurus muricatus",144.86505,-37.65124
"Ctenophorus pictus",142.33465,-35.29851
"Ctenophorus pictus",142.24298,-34.89384
"Ctenophorus pictus",141.64317,-36.53583
"Amphibolurus muricatus",143.82991,-36.61934
"Intellagama lesueurii howitti",147.79294,-37.5568
"Rankinia diemensis",147.20961,-37.04013
"Pogona vitticeps",141.75376,-34.5654
"Ctenophorus",141.67633,-35.87352
"Ctenophorus",141.30788,-35.6419
"Amphibolurus muricatus",143.23073,-36.69967
"Diporiphora nobbi",142.62114,-34.86954
"Diporiphora nobbi",142.30316,-34.68491
"Intellagama lesueurii howitti",149.5201,-37.73736
"Intellagama lesueurii howitti",147.79294,-37.37346
"Diporiphora nobbi",141.32344,-35.3912
"Ctenophorus",141.06636,-34.75589
"Amphibolurus muricatus",146.84506,-38.18028
"Diporiphora nobbi",142.30316,-34.68491
"Intellagama lesueurii howitti",148.6192,-37.6268
"Diporiphora nobbi",142.31081,-34.68573
"Pogona vitticeps",141.6768,-34.71435
"Amphibolurus muricatus",145.37884,-38.00009
"Diporiphora nobbi",141.49864,-34.6328
"Intellagama lesueurii howitti",147.06843,-37.33344
"Ctenophorus pictus",141.83466,-35.61518
"Amphibolurus muricatus",145.24023,-37.60336
"Ctenophorus",142.39197,-35.5468
"Diporiphora nobbi",141.37632,-34.95685
"Intellagama lesueurii howitti",148.44362,-37.11193
"Pogona vitticeps",141.65967,-35.87352
"Ctenophorus",141.99466,-34.7371
"Ctenophorus",142.32567,-34.86411
"Amphibolurus muricatus",143.85174,-36.66568
"Ctenophorus pictus",142.35644,-34.80606
"Ctenophorus",142.11088,-34.8365
"Amphibolurus muricatus",149.09624,-37.55461
"Amphibolurus muricatus",145.05577,-37.72664
"Intellagama lesueurii howitti",149.13853,-37.72688
"Ctenophorus",141.6532,-34.725
"Amphibolurus norrisi",141.65967,-35.87352
"Intellagama lesueurii howitti",148.32262,-36.9493
"Amphibolurus muricatus",143.82991,-36.61934
"Amphibolurus muricatus",146.95456,-36.2044
"Diporiphora nobbi",141.96666,-34.8129
"Intellagama lesueurii howitti",149.49168,-37.63433
"Ctenophorus",141.31866,-35.57515
"Ctenophorus",141.16162,-35.41407
"Ctenophorus pictus",141.43887,-34.94809
"Amphibolurus muricatus",144.2151,-36.5545
"Ctenophorus pictus",141.393,-35.74019
"Ctenophorus pictus",141.04302,-36.5402
"Diporiphora nobbi",142.03465,-35.44851
"Ctenophorus",141.398,-35.4015
"Ctenophorus",141.72633,-35.85685
"Pogona vitticeps",141.318,-35.38185
"Ctenophorus",141.16496,-35.4357
"Pogona vitticeps",141.16496,-35.4357
"Amphibolurus muricatus",142.23316,-37.2433
"Intellagama lesueurii howitti",149.5555,-37.48018
"Amphibolurus muricatus",148.09294,-37.69013
"Ctenophorus",142.21115,-35.5906
"Intellagama lesueurii howitti",146.80734,-37.90115
"Ctenophorus",142.35098,-34.80612
"Ctenophorus pictus",141.16496,-35.4357
"Ctenophorus",141.16496,-35.4357
"Diporiphora nobbi",142.57232,-34.83322
"Diporiphora nobbi",142.44965,-34.7599
"Pogona vitticeps",141.06637,-34.76942
"Ctenophorus pictus",141.643,-35.65685
"Amphibolurus muricatus",141.16989,-37.21535
"Amphibolurus muricatus",146.68317,-36.32429
"Rankinia diemensis",147.15128,-37.3818
"Diporiphora nobbi",142.36791,-34.8598
"Ctenophorus",141.67633,-35.87352
"Ctenophorus",141.06228,-34.7178
"Ctenophorus",141.49745,-35.61645
"Pogona vitticeps",142.3306,-34.76216
"Ctenophorus pictus",141.52633,-35.62352
"Ctenophorus",141.65967,-35.85685
"Amphibolurus muricatus",144.4253,-37.91279
"Diporiphora nobbi",142.34744,-34.8641
"Amphibolurus norrisi",141.67633,-35.87352
"Ctenophorus",142.35098,-34.80612
"Diporiphora nobbi",141.65067,-35.85575
"Amphibolurus muricatus",149.28458,-37.41511
"Ctenophorus pictus",142.28464,-34.78184
"Amphibolurus muricatus",144.80449,-37.3978
"Amphibolurus muricatus",146.95456,-36.2044
"Diporiphora nobbi",142.17517,-34.7847
"Ctenophorus pictus",141.40965,-34.95685
"Amphibolurus muricatus",147.04295,-37.29014
"Ctenophorus pictus",141.40677,-35.97521
"Pogona vitticeps",141.75189,-34.5823
"Ctenophorus pictus",141.06637,-34.76942
"Tympanocryptis pinguicolla",144.66799,-37.83183
"Amphibolurus muricatus",146.95456,-36.2044
"Ctenophorus",141.16162,-35.41407
"Amphibolurus muricatus",143.75967,-37.74017
"Amphibolurus muricatus",147.31867,-36.43427
"Ctenophorus pictus",142.61668,-34.8651
"Amphibolurus muricatus",147.04455,-38.33912
"Amphibolurus muricatus",148.36731,-37.12456
"Amphibolurus muricatus",146.20075,-36.32565
"Ctenophorus",142.11088,-34.8365
"Ctenophorus",141.06086,-34.7108
"Amphibolurus muricatus",143.59612,-36.31463
"Intellagama lesueurii howitti",147.79293,-37.20679
"Ctenophorus",142.28464,-34.78184
"Ctenophorus",142.16232,-35.5735
"Ctenophorus",141.96666,-34.8129
"Amphibolurus muricatus",143.80152,-36.82277
"Amphibolurus muricatus",146.95456,-36.2044
"Rankinia diemensis",147.12628,-37.29013
"Ctenophorus pictus",142.34876,-34.861
"Amphibolurus muricatus",147.99294,-37.89013
"Ctenophorus",141.06637,-34.76942
"Ctenophorus",141.49864,-34.6328
"Ctenophorus",141.42633,-35.59019
"Ctenophorus pictus",141.68752,-35.86814
"Amphibolurus muricatus",147.52628,-37.9068
"Diporiphora nobbi",142.36941,-34.7969
"Ctenophorus pictus",141.68454,-35.8699
"Diporiphora nobbi",142.01797,-34.43184
"Ctenophorus",141.68752,-35.86814
"Ctenophorus",142.16232,-35.5735
"Pogona vitticeps",141.68479,-34.7287
"Ctenophorus",141.65967,-35.87352
"Ctenophorus",142.39197,-35.5468
"Amphibolurus norrisi",141.71801,-36.48186
"Intellagama lesueurii howitti",149.5555,-37.48018
"Ctenophorus",141.693,-35.87352
"Ctenophorus pictus",141.30965,-34.95685
"Amphibolurus muricatus",141.55971,-38.4402
"Amphibolurus muricatus",147.89293,-37.34013
"Amphibolurus muricatus",143.80152,-36.82277
"Amphibolurus muricatus",144.98488,-36.77372
"Pogona vitticeps",141.66871,-34.7383
"Ctenophorus",141.16496,-35.4357
"Ctenophorus pictus",141.70966,-35.65685
"Ctenophorus pictus",141.68752,-35.86814
"Ctenophorus pictus",142.30629,-34.8713
"Amphibolurus muricatus",143.80152,-36.82277
"Amphibolurus muricatus",143.80152,-36.82277
"Ctenophorus pictus",141.81088,-36.44196
"Ctenophorus",142.3306,-34.76216
"Amphibolurus muricatus",145.23706,-37.7376
"Ctenophorus pictus",142.27395,-34.8179
"Amphibolurus muricatus",143.80152,-36.82277
"Diporiphora nobbi",141.16646,-35.42923
"Ctenophorus",141.83299,-35.6031
"Ctenophorus",141.65967,-35.87352
"Ctenophorus pictus",141.37632,-34.95685
"Ctenophorus pictus",141.68467,-35.86519
"Amphibolurus norrisi",141.668,-35.86519
"Amphibolurus muricatus",149.56512,-37.43
"Amphibolurus norrisi",141.31866,-35.57515
"Pogona vitticeps",141.49713,-34.623
"Rankinia diemensis",148.22723,-36.97574
"Ctenophorus pictus",142.32567,-34.86411
"Amphibolurus muricatus",145.13649,-37.99109
"Ctenophorus",141.08465,-34.71519
"Amphibolurus muricatus",143.629,-37.1196
"Ctenophorus pictus",141.68752,-35.86814
"Ctenophorus",141.85664,-35.62122
"Amphibolurus muricatus",146.21961,-36.44567
"Ctenophorus",142.21115,-35.5906
"Ctenophorus",141.65967,-35.85685
"Pogona vitticeps",141.06637,-34.76942
"Amphibolurus muricatus",149.5019,-37.56743
"Diporiphora nobbi",142.17353,-35.6276
"Amphibolurus muricatus",145.20861,-38.39503
"Ctenophorus",142.29524,-34.87706
"Amphibolurus muricatus",145.29298,-37.54016
"Amphibolurus muricatus",147.31836,-38.2154
"Intellagama lesueurii howitti",147.86935,-37.67228
"Intellagama lesueurii howitti",148.3537,-37.49606
"Pogona vitticeps",141.13744,-34.12906
"Diporiphora nobbi",141.48442,-34.7266
"Ctenophorus",141.67633,-35.87352
"Ctenophorus",141.16162,-35.41407
"Amphibolurus muricatus",143.80152,-36.82277
"Ctenophorus",142.21115,-35.5906
"Amphibolurus muricatus",146.56944,-36.12361
"Diporiphora nobbi",142.33157,-35.5039
"Ctenophorus pictus",141.85001,-35.6151
"Amphibolurus muricatus",148.73167,-37.8069
"Amphibolurus muricatus",147.29295,-37.9568
"Pogona vitticeps",141.00832,-34.6529
"Intellagama lesueurii howitti",149.30692,-37.77867
"Rankinia diemensis (Grampians)",144.22583,-38.395
"Amphibolurus muricatus",147.62416,-37.23807
"Rankinia diemensis",144.20762,-38.39678
"Intellagama lesueurii howitti",149.59126,-37.49972
"Ctenophorus",142.30629,-34.8713
"Diporiphora nobbi",141.97951,-34.7623
"Ctenophorus",141.47452,-34.7119
"Intellagama lesueurii howitti",147.19987,-37.51717
"Amphibolurus muricatus",148.3881,-37.09187
"Amphibolurus muricatus",142.04095,-37.12166
"Ctenophorus pictus",142.326,-34.8645
"Amphibolurus muricatus",143.85279,-36.66385
"Diporiphora nobbi",142.30727,-35.22046
"Pogona vitticeps",141.06517,-34.63505
"Amphibolurus muricatus",146.55047,-36.3455
"Amphibolurus muricatus",144.96797,-36.78182
"Rankinia diemensis",144.52184,-37.5427
"Amphibolurus muricatus",144.96108,-36.78413
"Intellagama lesueurii howitti",147.12628,-37.29013
"Amphibolurus muricatus",143.85279,-36.66385
"Amphibolurus muricatus",149.54941,-37.41944
"Ctenophorus",142.28464,-34.78184
"Diporiphora nobbi",142.16232,-35.5735
"Amphibolurus norrisi",141.65967,-35.89019
"Amphibolurus muricatus",149.49168,-37.63433
"Rankinia diemensis",146.57628,-37.15681
"Amphibolurus muricatus",141.27114,-37.6323
"Intellagama lesueurii howitti",148.29075,-37.57041
"Amphibolurus muricatus",147.29295,-38.04014
"Amphibolurus muricatus",145.3627,-37.585
"Amphibolurus muricatus",141.18909,-37.5989
"Rankinia diemensis",147.70163,-37.62787
"Ctenophorus pictus",141.29301,-36.54019
"Amphibolurus muricatus",143.59486,-36.31015
"Diporiphora nobbi",142.19637,-34.765
"Amphibolurus muricatus",147.87396,-37.87463
"Amphibolurus muricatus",146.8763,-38.29014
"Diporiphora nobbi",142.16941,-34.7772
"Ctenophorus",141.68479,-34.7287
"Ctenophorus",142.31081,-34.68573
"Amphibolurus muricatus",148.43415,-37.50322
"Ctenophorus pictus",142.35077,-34.86023
"Ctenophorus pictus",141.393,-35.82352
"Ctenophorus pictus",142.30629,-34.8713
"Ctenophorus",141.68207,-34.7159
"Amphibolurus muricatus",143.80152,-36.82277
"Pogona vitticeps",141.70966,-35.85685
"Ctenophorus",141.25966,-34.95685
"Ctenophorus",141.47633,-35.60685
"Amphibolurus muricatus",143.59486,-36.31015
"Amphibolurus muricatus",146.89295,-37.42347
"Ctenophorus",142.16232,-35.5735
"Amphibolurus muricatus",144.92632,-37.77349
"Ctenophorus pictus",142.32567,-34.86411
"Diporiphora nobbi",141.30965,-34.95685
"Amphibolurus muricatus",148.32645,-37.10519
"Ctenophorus",142.43392,-35.54811
"Ctenophorus",142.39092,-35.54952
"Diporiphora nobbi",141.32344,-35.3912
"Diporiphora nobbi",141.66496,-34.7152
"Amphibolurus muricatus",146.23111,-36.41059
"Ctenophorus pictus",141.31866,-35.57515
"Intellagama lesueurii howitti",149.20553,-37.3491
"Amphibolurus muricatus",145.56809,-38.62977
"Ctenophorus pictus",141.06198,-34.74507
"Ctenophorus pictus",141.95521,-34.809
"Ctenophorus pictus",141.29299,-34.95685
"Amphibolurus muricatus",145.25026,-37.52386
"Ctenophorus",141.83299,-35.6031
"Intellagama lesueurii howitti",148.55064,-37.50175
"Ctenophorus",141.31755,-35.5932
"Amphibolurus muricatus",147.52102,-36.99428
"Ctenophorus",142.48465,-35.53184
"Amphibolurus norrisi",141.67633,-35.87352
"Ctenophorus",141.06222,-34.7154
"Ctenophorus",141.98478,-34.7474
"Ctenophorus",141.42091,-35.3377
"Diporiphora nobbi",142.32567,-34.86411
"Rankinia diemensis",148.0327,-37.02068
"Ctenophorus",141.65967,-35.85685
"Ctenophorus",142.2363,-34.6748
"Ctenophorus",141.67633,-35.87352
"Ctenophorus",142.28464,-34.78184
"Amphibolurus muricatus",143.57566,-36.3358
"Amphibolurus muricatus",141.18909,-37.5989
"Diporiphora nobbi",142.32567,-34.86411
"Diporiphora nobbi",141.97602,-34.7545
"Intellagama lesueurii howitti",149.47869,-37.61838
"Ctenophorus",142.32552,-35.5174
"Rankinia diemensis",144.20531,-38.39972
"Diporiphora nobbi",142.58002,-34.83582
"Rankinia diemensis",147.6096,-36.89013
"Amphibolurus muricatus",141.18909,-37.5989
